Row_ID,Customer_ID,Customer_Name,Gender,Age,City,State,Country,Membership_Type,Order_ID,Order_Date,Delivery_Date,Payment_Method,Order_Status,Product_Category,Product_Name,Quantity,Unit_Price,Discount,Shipping_Cost,Tax,Total_Amount,Website_Visits,Time_On_Website,Rating,Returned_Product,Customer_Satisfaction,Salesperson,Region,Warehouse,Profit,Cost,Revenue
1907,CUST00446,Kabir Verma,Female,18,jaipur,Rajasthan,India,Silver,ORD103561,05/13/2024,2024-05-16,Credit Card,Returned,Beauty,Hair Serum,2,1037.07,10.372545475696954,154.55,334.62,2348.17,5,21.1,2.0,No,Very Satisfied,Agent_13,East,WH-South,127.48,1242.35,1859.0
1908,CUST00641,Vivaan Singh,Female,49,Kolkata,West Bengal,India,Silver,ORD103920,16/09/2024,19-Sep-2024,Cash on Delivery,Delivered,Home & Kitchen,Mixer Grinder,2,2480.4,14.569147923529428,193.91,762.85,5194.81,1,8.2,3.0,No,Very Satisfied,Agent_20,South,WH-East,,2533.92,4238.05
1909,CUST01495,Priya Patel,Male,19,Indore,Madhya Pradesh,India,Silver,ORD100139,2023-08-25,26/08/2023,Debit Card,Delivered,Sports,Cricket Bat,3,593.04,36.6481970008136,54.84,202.88,1384.82,2,21.5,,No,Satisfied,Agent_13,East,WH-South,90.48,778.9,1127.1
1910,CUST00782,Karan Joshi,Male,23,Pune,Maharashtra,India,Silver,ORD100712,05/30/2024,06/05/2024,Debit Card,Delivered,Electronics,Smartwatch,7,1074.36,12.529147625178517,23.74,1184.09,7786.09,1,4.6,2.0,No,Satisfied,Agent_03,South,WH-East,2192.11,3178.32,6578.26
1911,CUST00756,Priya Gupta,Male,33,AHMEDABAD,Gujarat,India,Gold,ORD103208,2024-10-29,05-Nov-2024,Debit Card,Delivered,Electronics,LED Monitor,4,696.42,5.567462603129257,74.18,473.51,3178.28,1,4.9,2.0,No,Satisfied,Agent_01,West,WH-Central,618.65,1464.25,2630.59
1912,CUST00329,Pooja Singh,Male,45,Chennai,Tamil Nadu,India,Gold,ORD100287,19/05/2024,2024-05-22,Credit Card,Delivered,Sports,Football,2,917.16,11.109885823564406,113.77,293.5,2037.8,3,22.0,2.0,No,Satisfied,Agent_11,East,WH-Central,,921.21,1630.53
1913,CUST01349,Reyansh Mehta,Female,,Indore,Madhya Pradesh,India,Silver,ORD102512,2024-11-10,2024-11-16,Debit Card,Delivered,Home & Kitchen,LED Bulb Pack,3,687.28,,48.66,301.76,2026.87,9,6.8,3.0,No,Satisfied,Agent_05,West,WH-West,,961.7,1676.45
1914,CUST00091,Neha Sharma,Male,24,Jaipur,Rajasthan,India,Gold,ORD100823,04/12/2024,2024-04-18,Net Banking,Delivered,Electronics,Bluetooth Earbuds,5,3499.24,12.294948324830733,67.44,2762.11,18174.6,1,1.6,4.0,No,Very Satisfied,Agent_14,South,WH-East,3321.88,9193.62,15345.05
1915,CUST01325,Ishaan Nair,Male,31,Hyderabad,Telangana,India,Platinum,ORD102452,02/09/2024,15-Feb-2024,Net Banking,Delivered,Fashion,Cotton T-Shirt,5,1264.7,14.12391676948592,100.6,977.47,6508.44,3,4.9,2.0,No,,Agent_02,North,WH-Central,1322.38,3029.92,5430.37
1916,CUST01384,Pooja Mehta,FEMALE,21,Delhi,Delhi,India,Regular,ORD102142,26-Oct-2023,01-Nov-2023,Credit Card,Delivered,Sports,Cricket Bat,2,1497.9,7.677579435608451,53.68,497.84,3317.32,2,15.2,1.0,No,Very Satisfied,Agent_16,North,WH-East,760.52,1453.76,2765.8
1917,CUST01267,Neha Patel,Female,45,Chennai,Tamil Nadu,India,Regular,ORD103906,18-Aug-2024,26-Aug-2024,Credit Card,Delivered,Electronics,Power Bank,5,1634.52,16.546032867555684,20.0,1227.66,8068.02,2,2.4,,No,Unsatisfied,Agent_09,South,WH-North,1824.23,3748.47,6820.36
1918,CUST01388,Aditya Sharma, Female ,37,Bhopal,Madhya Pradesh,India,Silver,ORD102699,30/01/2024,02/03/2024,Net Banking,Delivered,Beauty,Sunscreen SPF50, 1 ,1643.14,17.596016469691833,39.5,243.72,1637.23,6,1.9,2.0,No,Satisfied,Agent_19,West,WH-Central,335.13,735.66,1354.01
1919,CUST00513,Pooja Verma,Female,45,Pune,Maharashtra,India,Gold,ORD101902,25/07/2023,07/31/2023,Cash on Delivery,Delivered,Beauty,Hair Serum,2,899.13,27.799063277488077,20.0,233.7,1552.06,2,6.4,4.0,No,Satisfied,Agent_15,North,WH-West,249.1,795.56,1298.36
1920,CUST00874,Ishaan Gupta,Male,33,Kolkata,West Bengal,India,Gold,ORD103560,07/22/2024,26-Jul-2024,Net Banking,Returned,Sports,Football,3,1130.48,10.79848403421058,184.77,544.54,3754.53,2,19.1,5.0,No,,Agent_09,East,WH-Central,180.55,2115.36,3025.22
1921,CUST00243,Simran Nair,female,25,Hyderabad,Telangana,India,Regular,ORD101109,28-Nov-2023,07-Dec-2023,Cash on Delivery,Delivered,Beauty,Sunscreen SPF50,4,1229.86,8.628871421652255,33.34,809.09,5337.38,4,4.9,4.0,No,Unsatisfied,Agent_19,South,WH-West,795.25,2857.27,4494.95
1922,CUST00529,Aarav Verma, Female ,,Mumbai,Maharashtra,India,Silver,ORD103345,2023-07-26,2023-07-30,Credit Card,Delivered,Beauty,Lip Balm Set,3,2661.96,9.55491563624302,106.5,1300.11,8629.45,1,9.7,2.0,No,Very Satisfied,Agent_09,North,WH-West,,4065.17,7222.84
1923,CUST00548,Pooja Joshi,Female,28,Delhi,Delhi,India,Gold,ORD103706,10/28/2023,30-Oct-2023,Cash on Delivery,Delivered,Electronics,LED Monitor,6,2225.76,30.239461087437185,84.07,1676.92,11077.2,3,15.8,1.0,No,,Agent_16,South,WH-East,,4647.91,9316.21
1924,CUST00538,Myra Patel,Male,41, Pune ,Maharashtra,India,Gold,ORD102804,2024-02-02,07/02/2024,UPI,Delivered,Beauty,Face Wash,0,1721.21,30.55828595434987,74.02,1075.71,7125.92,12,16.8,2.0,No,Satisfied,Agent_11,North,WH-Central,1480.93,3345.53,5976.19
1925,CUST00128,Aarav Sharma,Male,38,Delhi,Delhi,India,Silver,ORD103974,08-Nov-2023,11/12/2023,Debit Card,Delivered,Fashion,Cotton T-Shirt,5,1456.77,8.55550938354645,48.92,1198.92,7908.52,9,20.8,,No,Very Satisfied,Agent_20,West,WH-North,1355.5,4057.34,6660.68
1926,CUST00439,Vivaan Verma,Male,20,Bengaluru,Karnataka,India,Gold,ORD101224,2024-06-15,19/06/2024,Net Banking,Pending,Electronics,LED Monitor,2,2586.32,5.2896626903720705,44.57,881.82,5825.41,1,13.8,3.0,No,Unsatisfied,Agent_10,West,WH-South,,2519.61,4899.02
1927,CUST00165,Ananya Iyer,MALE,,Bhopal,Madhya Pradesh,India,Silver,ORD103962,2024-10-30,2024-11-03,Debit Card,Delivered,Home & Kitchen,Mixer Grinder,3,1998.52,2.0135760101383013,39.52,1057.47,6971.82,6,1.2,4.0,No,Neutral,Agent_16,East,WH-Central,1036.88,3740.96,5874.83
1928,CUST01044,Pooja Iyer,FEMALE,50,Chennai,Tamil Nadu,India,Platinum,ORD103635,11/20/2024,21/11/2024,Cash on Delivery,Shipped,Beauty,Sunscreen SPF50,4,1943.09,13.336874504631734,20.0,1212.44,7968.21,2,34.7,5.0,No,Very Unsatisfied,Agent_20,South,WH-North,387.98,5115.35,6735.77
1929,CUST00055,Aditya Sharma, Female ,42,Bhopal,Madhya Pradesh,India,Silver,ORD104009,19/07/2024,07/26/2024,Credit Card,Delivered,Beauty,Face Wash,4,1755.14,5.741089656198638,129.65,1191.15,7938.3,1,2.0,3.0,No,Very Satisfied,Agent_05,East,WH-North,654.64,4642.06,6617.5
1930,CUST01491,Ananya Joshi,Male,43,Indore,Madhya Pradesh,India,Regular,ORD102156,2023-07-21,2023-07-24,UPI,Delivered,Sports,Cricket Bat,4,2480.73,15.323965624003907,20.0,1512.42,9934.76,1,1.1,4.0,No,Neutral,Agent_09,West,WH-North,,4643.37,8402.34
1931,CUST00011,Simran Singh,female,35,Jaipur,Rajasthan,India,Regular,ORD103941,2024-11-29,04-Dec-2024,UPI,Delivered,Sports,Dumbbell Set,2,2202.4,22.647241186662484,85.99,613.3,4106.52,10,3.4,4.0,No,Very Satisfied,Agent_08,West,WH-South,,2164.01,3407.23
1932,CUST00019,Pooja Reddy,male,43,Chennai,Tamil Nadu,India,Gold,ORD102523,2024-06-28,07/01/2024,Net Banking,Delivered,Beauty,Face Wash,4,2071.67,,60.46,1280.39,8454.15,3,2.0,3.0,No,Satisfied,Agent_01,South,WH-South,1787.73,3984.72,7113.3
1933,CUST00455,Arjun Singh,Female,33,Pune,Maharashtra,India,Platinum,ORD100525,10-Mar-2023,12/03/2023,UPI,Delivered,Sports,Cricket Bat,5,868.13,17.545949109731723,54.14,644.23,4277.41,5,1.0,3.0,No,Neutral,Agent_10,East,WH-West,664.47,2216.2,3579.04
1934,CUST00590,Meera Sharma,Female,26,Pune,Maharashtra,India,Silver,ORD100473,22/03/2023,03/28/2023,Cash on Delivery,Delivered,Fashion,Cotton T-Shirt,3,2442.29,43.24019332646623,35.97,748.57,4943.26,1,2.3,2.0,No,Neutral,Agent_19,South,WH-North,,2467.15,4158.72
1935,CUST00721,Meera Singh,F,42,Hyderabad,Telangana,India,Silver,ORD103455,09/28/2024,03/10/2024,Debit Card,Returned,Electronics,LED Monitor,4,6450.57,8.662536868116153,87.07,4242.09,27896.31,3,21.8,2.0,No,Very Unsatisfied,Agent_15,North,WH-East,4757.67,14480.32,23567.15
1936,CUST00133,Arjun Joshi,Female,31,Hyderabad,Telangana,India,Silver,ORD102218,2023-06-14,2023-06-17,Credit Card,Returned,Electronics,Power Bank,6,2888.39,17.668655493829096,20.0,2568.29,16856.59,5,22.0,2.0,No,Very Unsatisfied,Agent_20,East,WH-South,,9591.77,14268.3
1937,CUST00483,Myra Joshi,Male,26,Kolkata,West Bengal,India,Platinum,ORD101831,10/09/2023,14-Sep-2023,Credit Card,Shipped,Beauty,Sunscreen SPF50,5,1405.47,,56.64,1065.33,7040.47,1,4.7,,No,Neutral,  Agent_20  ,South,WH-East,,4252.81,5918.5
1938,CUST01483,Karan Iyer,Male,42,Ahmedabad,Gujarat,India,Platinum,ORD100506,2024-09-20,23/09/2024,Cash on Delivery,Delivered,Electronics,LED Monitor,3,1311.99,14.094969075451045,60.35,608.62,4050.17,2,14.4,4.0,No,Satisfied,Agent_12,West,WH-South,808.79,1903.44,3381.2
1939,CUST00894,Kabir Sharma,Female,43,Kolkata,West Bengal,India,Silver,ORD103377,01-Nov-2023,2023-11-05,Cash on Delivery,Delivered,Fashion,Running Shoes,7,2476.17,8.304890612270407,183.24,2860.86,18937.79,4,1.2,,No,Neutral,Agent_16,East,WH-North,,10539.07,15893.69
1940,CUST00696,Aarav Reddy,Male,,Pune,Maharashtra,India,Gold,ORD102378,2024-10-25,2024-10-26,UPI,Returned,Beauty,Face Wash,4,940.37,14.590325196601684,43.77,578.28,3834.72,13,3.5,1.0,No,Satisfied,Agent_15,West,WH-North,89.71,2500.91,3212.67
1941,CUST00318,Sneha Sharma,Female,38,indore,Madhya Pradesh,India,Regular,ORD102162,15-Dec-2023,21/12/2023,Credit Card,Delivered,Electronics,LED Monitor,5,1758.16,10.336177524080933,37.56,1418.79,9338.52,1,2.7,2.0,No,Very Satisfied,Agent_18,West,WH-North,1661.57,4764.25,7882.17
1942,CUST00162,Rohan Verma,Female,29,Pune,Maharashtra,India,Platinum,ORD101223,19-Feb-2023,27/02/2023,UPI,Shipped,Home & Kitchen,Non-Stick Pan,4,1918.57,9.086119938785643,105.15,1255.86,8338.0,5,1.2,4.0,No,Very Satisfied,Agent_12,North,WH-East,,4339.37,6976.99
1943,CUST01212,Aarav Sharma,Male,37,Mumbai,Maharashtra,India,Silver,ORD100396,2024-12-10,2024-12-14,Cash on Delivery,Delivered,Sports,Football,3,866.35,13.022598403829214,252.92,406.91,2920.42,1,2.5,2.0,No,Very Satisfied,Agent_10,West,WH-South,₹265.05,1335.71,2260.59
1944,CUST01046,Priya Singh,Female,36,Hyderabad,Telangana,India,Regular,ORD101460,28/12/2024,2025-01-02,Net Banking,Delivered,Home & Kitchen,LED Bulb Pack,4,856.78,8.980626513071583,153.63,561.48,3834.45,1,14.9,,No,Satisfied,Agent_15,North,WH-East,359.55,2044.68,3119.34
1945,CUST00964,Reyansh Patel,Female,29, Hyderabad ,Telangana,India,Silver,ORD100515,22/10/2023,26-Oct-2023,Net Banking,Delivered,Electronics,Bluetooth Earbuds,6,2003.5,3.5143076342961974,90.95,2087.74,13777.24,7,2.5,3.0,Yes,Neutral,Agent_17,North,WH-South,1969.45,7450.41,11598.55
1946,CUST01353,Meera Joshi,Female,18,Pune,Maharashtra,India,Silver,ORD103975,02-Jun-2023,2023-06-03,Net Banking,Shipped,Home & Kitchen,Mixer Grinder,3,2073.02,22.752911492298125,46.24,864.73,5715.01,2,2.0,4.0,No,Very Satisfied,Agent_01,West,WH-North,770.47,3122.6,4804.04
1947,CUST01376,Neha Mehta,Female,41,Bengaluru,Karnataka,India,Regular,ORD102055,2024-07-15,07/19/2024,Debit Card,Delivered,Fashion,Running Shoes,5,1330.73,19.29508616878362,31.24,966.57,6367.63,13,7.9,,No,Very Unsatisfied,Agent_12,South,WH-North,1488.89,2883.12,5369.82
1948,CUST00784,Meera Gupta,Female,,Bhopal,Madhya Pradesh,India,Platinum,ORD101695,05/03/2024,03/12/2024,Net Banking,Returned,Fashion,Running Shoes,6,491.77,16.469414666793156,20.0,443.64,2928.31,9,9.9,4.0,No,Satisfied,Agent_05,North,WH-West,530.5,1470.53,2464.67
1949,CUST01465,Vivaan Mehta,Male,25,,Madhya Pradesh,India,Gold,ORD102504,11-Nov-2024,11/12/2024,Net Banking,Delivered,Home & Kitchen,LED Bulb Pack,1,976.8,13.77595379004588,88.64,151.6,1082.48,2,10.8,3.0,No,Satisfied,Agent_18,West,WH-West,94.58,507.42,842.24
1950,CUST00969,Aditya Sharma,Male,38, Ahmedabad ,Gujarat,India,Regular,ORD100891,01/16/2024,21/01/2024,Credit Card,Delivered,Electronics,LED Monitor,2,2574.22,5.173817743787494,20.0,878.77,5780.84,5,24.5,2.0,No,Very Satisfied,Agent_03,North,WH-East,,2863.53,4882.07
1951,CUST00530,Simran Iyer,Female,41,Bhopal,Madhya Pradesh,India,Regular,ORD104100,2023-05-12,2023-05-15,Net Banking,Delivered,Home & Kitchen,Mixer Grinder,3,1015.19,3.4935884551391547,20.0,529.05,3488.22,500,19.0,5.0,Yes,Satisfied,Agent_08,South,WH-East,692.13,1697.99,2939.17
1952,CUST01488,Kabir Nair,Male,40,indore,Madhya Pradesh,India,Gold,ORD101626,25-Oct-2024,10/30/2024,UPI,Pending,Home & Kitchen,Storage Boxes,4,775.17,4.098111915430849,227.25,535.25,3736.11,4,6.8,4.0,No,Satisfied,Agent_02,East,WH-Central,472.37,1738.74,2973.61
1953,CUST01284,Kabir Sharma,Female,, Indore ,Madhya Pradesh,India,Gold,ORD101264,07/15/2024,07/21/2024,Net Banking,Delivered,Fashion,Running Shoes,3,1295.35,1.9401871949815437,162.9,685.92,4659.47,2,17.0,4.0,No,Very Satisfied,Agent_17,West,WH-East,733.54,2228.29,3810.65
1954,CUST00534,Rahul Iyer,Male,26,Chennai,Tamil Nadu,India,Gold,ORD101921,12/01/2023,15/01/2023,Credit Card,Delivered,Sports,Yoga Mat,4,1685.77,5.035583918556623,124.21,1152.64,7680.38,1,9.3,2.0,No,Satisfied,Agent_13,East,WH-West,,3598.2,6403.53
1955,CUST01308,Sneha Reddy,Male,23,Indore,Madhya Pradesh,India,Platinum,ORD103462,01-Jul-2023,2023-07-06,Net Banking,Cancelled,Sports,Dumbbell Set,2,2273.73,25.35388263915703,210.04,611.01,4215.55,6,3.7,2.0,Yes,Satisfied,Agent_07,East,WH-Central,,2138.99,3394.5
1956,CUST01062,Reyansh Reddy,Female,18,Bengaluru,Karnataka,India,Regular,ORD100877,2023-11-16,11/23/2023,Cash on Delivery,Cancelled,Sports,Football,5,482.65,13.038387224254723,121.55,377.75,2597.9,3,6.2,5.0,No,Satisfied,Agent_02,West,WH-West,,1508.3,2098.6
1957,CUST00853,Sneha Singh,Male,30,Mumbai,Maharashtra,India,Silver,ORD102544,03/25/2023,03/30/2023,Cash on Delivery,Delivered,Fashion,Denim Jeans,4,1947.15,13.50172347943277,37.26,1212.66,7986.92,4,12.8,,No,Unsatisfied,Agent_11,East,WH-West,535.92,4951.16,6737.0
1958,CUST00257,Reyansh Gupta,Female,34, Jaipur ,Rajasthan,India,Regular,ORD103031,2024-04-13,2024-04-16,Debit Card,Delivered,Beauty,Hair Serum,4,2064.35,12.176263342885548,30.79,1305.35,8588.1,3,18.7,1.0,No,Very Unsatisfied,Agent_10,North,WH-East,1881.02,4034.8,7251.96
1959,CUST01063,Vivaan Mehta,Female,40,Kolkata,West Bengal,India,Regular,ORD102200,26-Oct-2024,30-Oct-2024,Net Banking,Delivered,Electronics,Smartwatch,3,612.79,12.837415511152988,114.74,288.43,2005.54,5,24.5,3.0,No,Satisfied,Agent_14,West,WH-West,173.32,1025.88,1602.37
1960,CUST00529,Aarav Mehta,MALE,26,Bengaluru,Karnataka,India,Silver,ORD101430,2024-03-25,01/04/2024,Cash on Delivery,Returned,Sports,Dumbbell Set,3,922.77,8.579922878981307,50.24,455.54,3036.57,5,14.6,3.0,No,Very Satisfied,Agent_06,South,WH-North,400.9,1624.11,2530.79
1961,CUST00657,Aditya Singh,female,37,Bhopal,Madhya Pradesh,India,Gold,ORD100013,11/14/2024,2024-11-19,Debit Card,Delivered,Beauty,Lip Balm Set,5,405.08,5.259683868936967,20.67,345.4,2284.94,2,7.5,,No,Unsatisfied,Agent_09,East,WH-South,292.58,1260.22,1918.87
1962,CUST00154,Ananya Reddy,Male,35,Mumbai,Maharashtra,India,Gold,ORD100481,2024-11-26,11/29/2024,UPI,Delivered,Beauty,Lip Balm Set,4,2630.49,5.1022055854956,62.03,1797.32,11844.46,6,14.1,3.0,No,Neutral,Agent_18,East,WH-South,2814.53,5311.23,9985.11
1963,CUST00852,Neha Mehta,Male,22,Jaipur,Rajasthan,India,Gold,ORD102201,2024-04-14,2024-04-16,Net Banking,Delivered,Fashion,Cotton T-Shirt,4,1330.13,3.5226177589737473,57.15,923.96,6114.21,14,4.5,5.0,No,Neutral,Agent_13,North,WH-West,1214.23,2937.76,5133.1
1964,CUST01235,Aarav Patel,Female,42,Ahmedabad,Gujarat,India,Gold,ORD103169,2024-04-17,21/04/2024,Debit Card,Cancelled,Beauty,Lip Balm Set,4,1629.74,4.19733958675445,173.84,1124.16,7543.34,1,2.0,4.0,No,Very Unsatisfied,  Agent_20  ,South,WH-North,791.4,4155.94,6245.34
1965,CUST01229,Priya Verma,Male,,Ahmedabad,Gujarat,India,Gold,ORD101745,04/06/2024,09/06/2024,Debit Card,Delivered,Home & Kitchen,LED Bulb Pack,5,1011.43,15.597019452822456,32.3,768.31,5069.0,9,24.6,,No,Satisfied,Agent_04,South,WH-South,₹828.8,2638.98,4268.39
1966,CUST00812,Meera Nair,Female,,Kolkata,West Bengal,India,Regular,ORD103708,07/31/2023,2023-08-06,Cash on Delivery,Cancelled,Fashion,Denim Jeans,3,2140.28,5.915907781830054,36.72,1087.38,7165.09,11,22.5,4.0,No,Unsatisfied,Agent_10,East,WH-South,1937.21,2979.68,6040.99
1967,CUST00130,Aditya Mehta,Female,44, Indore ,Madhya Pradesh,India,Regular,ORD103899,2023-07-14,07/20/2023,Cash on Delivery,Pending,Sports,Cricket Bat,3,2882.68,14.201634239741725,48.57,1335.58,8804.03,14,10.9,2.0,No,Unsatisfied,Agent_01,East,WH-North,₹2050.17,3985.56,7419.88
1968,CUST01073,Meera Iyer,Male,32,Indore,Madhya Pradesh,India,Regular,ORD100376,14/04/2023,17-Apr-2023,Debit Card,Delivered,Fashion,Running Shoes,6,1594.76,,20.0,1301.52,8552.19,11,1.8,4.0,No,,Agent_09,East,WH-South,,4657.83,7230.67
1969,CUST00657,Simran Nair, Female ,33,Lucknow,Uttar Pradesh,India,Platinum,ORD100504,04/03/2024,04/08/2024,UPI,Delivered,Electronics,Power Bank, 8 ,1136.32,3.8858502966666135,81.73,1572.72,10391.76,4,32.2,4.0,No,Neutral,Agent_18,East,WH-North,,3772.59,8737.31
1970,CUST01101,Simran Patel,Female,28,Kolkata,West Bengal,India,Regular,ORD101177,26-Aug-2023,31/08/2023,Credit Card,Delivered,Sports,Dumbbell Set,4,516.09,11.104125642079875,20.0,330.32,2185.45,4,1.1,5.0,No,Unsatisfied,Agent_19,North,WH-North,281.93,1202.88,1835.13
1971,CUST00979,Rahul Nair,Female,,,Karnataka,India,Silver,ORD103086,2024-08-19,24/08/2024,Net Banking,Delivered,Sports,Football,6,2073.17,21.693655676964543,65.75,1753.3,11559.59,1,1.4,4.0,No,Neutral,Agent_16,West,WH-Central,3152.32,4769.17,9740.54
1972,CUST00035,Arjun Iyer,Male,18,Pune,Maharashtra,India,Gold,ORD100857,2023-10-03,2023-10-06,Cash on Delivery,Delivered,Home & Kitchen,Storage Boxes,2,1135.26,14.976474257644835,54.69,347.49,2332.66,1,5.6,3.0,No,Very Satisfied,Agent_05,North,WH-South,340.84,1187.46,1930.48
1973,CUST01395,Aarav Singh,Female,31,Pune,Maharashtra,India,Silver,ORD103677,2024-01-21,26/01/2024,Debit Card,Shipped,Sports,Football,4,392.43,5.919139370669616,49.76,265.83,1792.4,9,1.7,2.0,No,Neutral,Agent_10,North,WH-East,303.67,857.55,1476.81
1974,CUST00800,Karan Sharma,Male,36,Chennai,Tamil Nadu,India,Gold,ORD101081,07/09/2023,2023-07-16,Cash on Delivery,Delivered,Fashion,Leather Wallet,4,1103.7,20.323983492551154,227.33,633.16,4378.03,5,7.1,2.0,No,Neutral,Agent_12,West,WH-East,₹534.67,2122.38,3517.54
1975,CUST00323,Priya Gupta,Female,28,Bhopal,Madhya Pradesh,India,Silver,ORD100046,10-Nov-2024,,Debit Card,Cancelled,Home & Kitchen,LED Bulb Pack, 3 ,"1,282.62",13.920544524063278,22.41,596.2,3930.83,2,8.2,5.0,Yes,Satisfied,Agent_11,South,WH-East,,1852.06,3312.22
1976,CUST00712,Priya Verma,Female,39,Pune,Maharashtra,India,Gold,ORD102334,29/04/2023,,UPI,Cancelled,Beauty,Sunscreen SPF50,3,1224.73,9.230602874897295,28.14,600.31,3963.49,2,21.7,4.0,No,Satisfied,Agent_19,North,WH-South,420.06,2286.53,3335.04
1977,CUST00066,Arjun Reddy,Male,29,bengaluru,Karnataka,India,Silver,ORD102143,06/02/2023,2023-06-07,Credit Card,Returned,Beauty,Sunscreen SPF50,2,675.23,11.279300105375167,58.03,215.67,1471.84,1,2.8,3.0,No,Very Satisfied,Agent_07,East,WH-West,174.12,750.32,1198.14
1978,CUST00788,Meera Singh,Female,18,Mumbai,Maharashtra,India,Platinum,ORD100266,2024-04-29,05/02/2024,Credit Card,Delivered,Fashion,Cotton T-Shirt,3,461.27,4.543401637613094,83.45,237.77,1642.16,6,5.1,3.0,No,Satisfied,Agent_12,South,WH-South,135.17,864.55,1320.94
1979,CUST00117,Reyansh Reddy,Male,18, Lucknow ,Uttar Pradesh,India,Gold,ORD104015,27-Jul-2023,01/08/2023,Credit Card,Delivered,Electronics,Power Bank,5,2218.5,11.426231812026929,42.36,1768.51,11635.92,5,9.1,4.0,No,Unsatisfied,Agent_16,East,WH-North,,6099.39,9825.05
1980,CUST01225,Aarav Iyer,Male,,Chennai,Tamil Nadu,India,Platinum,ORD104027,07/17/2023,2023-07-21,Cash on Delivery,Delivered,Beauty,Face Wash,4,"1,571.67",10.180029842032724,217.37,1016.4,6880.46,2,4.5,2.0,No,Satisfied,  Agent_08  ,East,WH-Central,527.16,3885.76,5646.69
1981,CUST00937,Karan Verma,female,43,Jaipur,Rajasthan,India,Platinum,ORD100899,2023-07-15,20-Jul-2023,UPI,Shipped,Electronics,Bluetooth Earbuds,5,2119.45,4.96144131584415,109.88,1812.86,11994.21,9,15.5,5.0,No,Very Unsatisfied,Agent_04,South,WH-South,1879.27,6269.46,10071.47
1982,CUST00785,Ishaan Mehta,M,52,Lucknow,Uttar Pradesh,India,Regular,ORD101022,10/19/2024,10/26/2024,Net Banking,Delivered,Sports,Football, 4 ,2865.17,19.9170224631309,57.92,1652.05,10888.02,1,21.6,3.0,No,Satisfied,Agent_14,North,WH-North,1875.41,5592.67,9178.05
1983,CUST00721,Simran Sharma,Male,23,,Maharashtra,India,Silver,ORD100232,14/11/2023,2023-11-15,Credit Card,Delivered,Home & Kitchen,Mixer Grinder,3,1436.56,28.89620488866646,24.85,551.58,3640.78,3,4.3,4.0,No,Very Satisfied,Agent_06,South,WH-North,1014.66,1473.26,3064.35
1984,CUST01405,Pooja Patel,Male,,Kolkata,West Bengal,India,Gold,ORD103674,30-Jun-2024,,Debit Card,Delivered,Home & Kitchen,LED Bulb Pack,3,1034.94,6.704104808891753,20.0,521.4,3438.07,22,1.4,2.0,No,Very Unsatisfied,Agent_12,North,WH-South,459.06,1896.21,2896.67
1985,CUST01166,Rohan Sharma,MALE,28,Bengaluru,Karnataka,India,Silver,ORD103903,08/11/2023,2023-11-14,UPI,Returned,Electronics,LED Monitor,8,441.51,7.500654817764753,84.76,588.09,3940.0,10,2.5,,No,Neutral,Agent_15,West,WH-North,,2084.64,3267.15
1986,CUST00864,Reyansh Verma,Female,33,Jaipur,Rajasthan,India,Regular,ORD104035,02-Nov-2023,2023-11-04,Debit Card,Delivered,Sports,Yoga Mat,3,2950.56,14.936545882060802,124.08,1355.32,9008.94,12,1.2,4.0,No,Satisfied,Agent_09,North,WH-North,1112.15,4937.99,7529.54
1987,CUST00495,Ishaan Verma,Female,28,jaipur,Rajasthan,India,Platinum,ORD104192,12/12/2024,17/12/2024,Credit Card,Delivered,Beauty,Lip Balm Set,3,3190.35,3.3443119942454826,63.33,1665.17,10979.46,1,7.2,,No,,Agent_05,East,WH-North,2426.67,5095.79,9250.96
1988,CUST00145,Vivaan Reddy,Male,37,Bengaluru,Karnataka,India,Gold,ORD102391,02/08/2023,02/09/2023,Cash on Delivery,Delivered,Beauty,Lip Balm Set,4,568.75,24.0534331522345,73.58,311.0,2112.36,6,1.8,2.0,No,Very Satisfied,Agent_12,East,WH-West,,1275.48,1727.78
1989,CUST00465,Myra Nair,Female,24,Bengaluru,Karnataka,India,Gold,ORD101189,23/10/2024,27/10/2024,Net Banking,Pending,Sports,Football,2,1480.34,24.636527610764038,39.88,401.63,2672.78,11,4.5,2.0,No,Very Satisfied,Agent_03,South,WH-South,,1366.53,2231.27
1990,CUST00850,Neha Reddy,Male,28,Hyderabad,Telangana,India,Regular,ORD103728,28/09/2024,02/10/2024,UPI,Pending,Home & Kitchen,Non-Stick Pan,4,1422.76,9.099942246402318,59.78,931.17,6164.11,4,25.0,4.0,Yes,Unsatisfied,Agent_14,South,WH-West,,3300.08,5173.16
1991,CUST01204,Rahul Singh,Male,31,Jaipur,Rajasthan,India,Gold,ORD101598,2024-04-06,04/09/2024,Credit Card,Delivered,Fashion,Denim Jeans,8,"1,402.93",16.129511239790116,58.0,1694.37,11165.52,3,13.5,4.0,No,,  Agent_11  ,East,WH-North,1910.51,5750.27,9413.15
1992,CUST01412,Arjun Gupta,Female,31, Kolkata ,West Bengal,India,Platinum,ORD103768,28/01/2023,30/01/2023,Debit Card,Cancelled,Beauty,Hair Serum,3,2750.84,5.447401483935258,24.2,1404.53,9231.7,5,7.5,4.0,No,Neutral,Agent_09,North,WH-West,1638.98,4735.26,7802.97
